_ID,TimeSt,Country,Province,City,Latitude,Longitude,POIID,Latitude2,Longitude2,distance,min(distance)
5495508,12:50.0,CA,SK,Saskatoon,52.09942,-106.66672,POI1,53.546167,-113.485734,486.82608,486.82608
5495525,12:49.4,CA,ON,London,42.9399,-81.2709,POI3,45.521629,-73.566024,678.755,678.755
5495616,12:50.4,CA,SK,Saskatoon,52.11597,-106.65443,POI1,53.546167,-113.485734,486.92102,486.92102
5495714,12:51.2,CA,ON,Ottawa,45.3804,-75.7468,POI3,45.521629,-73.566024,171.30817,171.30817
5495764,12:51.4,CA,ON,Ottawa,45.3804,-75.7468,POI3,45.521629,-73.566024,171.30817,171.30817
5495815,12:51.6,CA,ON,Ottawa,45.3804,-75.7468,POI3,45.521629,-73.566024,171.30817,171.30817
5495845,12:50.1,CA,BC,Saanich,48.469,-123.342,POI1,53.546167,-113.485734,891.69354,891.69354
5495915,12:51.8,CA,AB,Fort Mcmurray,56.7141,-111.38,POI1,53.546167,-113.485734,377.3394,377.3394
5495958,12:54.9,CA,AB,Calgary,51.0621,-114.1159,POI1,53.546167,-113.485734,279.72897,279.72897
5495997,12:51.0,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,53.546167,-113.485734,378.4928,378.4928
5496015,12:52.8,CA,AB,Calgary,51.133,-113.856,POI1,53.546167,-113.485734,269.70438,269.70438
5496160,12:51.0,CA,ON,Ottawa,45.3804,-75.7468,POI3,45.521629,-73.566024,171.30817,171.30817
5496307,12:57.6,CA,AB,Edmonton,53.5515,-113.492,POI1,53.546167,-113.485734,0.7244256,0.7244256
5496316,12:57.8,CA,ON,Toronto,43.6796,-79.4343,POI3,45.521629,-73.566024,508.71753,508.71753
5496329,12:58.0,CA,ON,Etobicoke,43.6879,-79.557,POI3,45.521629,-73.566024,517.2486,517.2486
5496360,12:58.4,CA,AB,Calgary,51.1229,-114.189,POI1,53.546167,-113.485734,273.8701,273.8701
5496363,12:56.3,CA,AB,Calgary,51.0833,-114.0833,POI1,53.546167,-113.485734,277.06177,277.06177
5496368,12:57.7,CA,BC,Langley,49.0784,-122.623,POI1,53.546167,-113.485734,807.01184,807.01184
5496392,12:57.7,CA,BC,White Rock,49.0258,-122.80636,POI1,53.546167,-113.485734,820.9355,820.9355
5496485,12:57.8,CA,ON,Oakville,43.4695,-79.7395,POI3,45.521629,-73.566024,541.1814,541.1814
5496544,12:57.9,CA,ON,Toronto,43.6796,-79.4343,POI3,45.521629,-73.566024,508.71753,508.71753
5496560,12:57.9,CA,AB,Calgary,51.0823,-114.142,POI1,53.546167,-113.485734,277.7881,277.7881
5496601,12:58.1,CA,ON,Toronto,43.6459,-79.3857,POI3,45.521629,-73.566024,506.83826,506.83826
5496663,12:55.6,CA,SK,Saskatoon,52.1225,-106.72488,POI1,53.546167,-113.485734,482.17093,482.17093
5496723,12:57.0,CA,NB,Riverview,46.0494,-64.7876,POI4,45.22483,-63.232729,151.96815,151.96815
5496827,12:58.0,CA,AB,Calgary,51.063,-113.889,POI1,53.546167,-113.485734,277.6742,277.6742
5496838,12:59.4,CA,ON,Ottawa,45.4203,-75.7004,POI3,45.521629,-73.566024,167.27895,167.27895
5496923,12:56.8,CA,QC,Verdun,45.46213,-73.5712,POI3,45.521629,-73.566024,6.625168,6.625168
5496955,12:57.6,CA,AB,Edmonton,53.58986,-113.66829,POI1,53.546167,-113.485734,13.035834,13.035834
5496981,12:58.1,CA,AB,Calgary,51.16495,-114.13846,POI1,53.546167,-113.485734,268.6706,268.6706
5497065,12:58.7,CA,ON,Orillia,44.6078,-79.4175,POI3,45.521629,-73.566024,471.7907,471.7907
5497068,13:00.1,CA,QC,Laval,45.57311,-73.73099,POI3,45.521629,-73.566024,14.096085,14.096085
5497074,13:01.0,CA,QC,Québec,46.8556,-71.2449,POI3,45.521629,-73.566024,232.56572,232.56572
5497172,12:57.6,CA,AB,Calgary,51.10434,-113.96475,POI1,53.546167,-113.485734,273.66452,273.66452
5497209,12:57.7,CA,ON,Toronto,43.6563,-79.3858,POI3,45.521629,-73.566024,506.3346,506.3346
5497286,12:58.4,CA,ON,Kitchener,43.4553,-80.4845,POI3,45.521629,-73.566024,596.0528,596.0528
5497298,12:59.5,CA,BC,Vancouver,49.2624,-123.08265,POI1,53.546167,-113.485734,819.32117,819.32117
5497318,13:01.0,CA,BC,Surrey,49.11938,-122.70259,POI1,53.546167,-113.485734,808.3779,808.3779
5497371,13:01.1,CA,AB,Calgary,51.0075,-114.004,POI1,53.546167,-113.485734,284.688,284.688
5497392,13:01.2,CA,AB,Calgary,50.89607,-114.11024,POI1,53.546167,-113.485734,297.9494,297.9494
5497466,12:58.6,CA,SK,North Battleford,52.78662,-108.2787,POI1,53.546167,-113.485734,358.2622,358.2622
5497497,13:00.5,CA,ON,Windsor,42.2962,-83.018,POI3,45.521629,-73.566024,838.8768,838.8768
5497643,13:01.1,CA,AB,Edmonton,53.5597,-113.629,POI1,53.546167,-113.485734,9.613866,9.613866
5497681,13:01.1,CA,AB,Calgary,51.04145,-114.08078,POI1,53.546167,-113.485734,281.64566,281.64566
5497690,13:01.1,CA,AB,Airdrie,51.2766,-113.983,POI1,53.546167,-113.485734,254.8013,254.8013
5497704,13:01.2,CA,AB,Calgary,51.0621,-114.1159,POI1,53.546167,-113.485734,279.72897,279.72897
5497740,13:01.2,CA,AB,Calgary,51.13293,-114.21415,POI1,53.546167,-113.485734,273.07675,273.07675
5497778,13:02.7,CA,AB,Red Deer,52.2651,-113.794,POI1,53.546167,-113.485734,144.06339,144.06339
5497851,13:01.2,CA,SK,Saskatoon,52.1102,-106.59,POI1,53.546167,-113.485734,491.25873,491.25873
5497868,13:01.2,CA,AB,Edmonton,53.6015,-113.547,POI1,53.546167,-113.485734,7.375445,7.375445
5497898,13:01.2,CA,ON,Cochrane,49.0863,-81.0167,POI3,45.521629,-73.566024,688.3508,688.3508
5497983,13:01.3,CA,AB,Calgary,51.09218,-113.9728,POI1,53.546167,-113.485734,275.0739,275.0739
5498007,13:03.4,CA,AB,Red Deer,52.2694,-113.769,POI1,53.546167,-113.485734,143.35654,143.35654
5498022,13:00.7,CA,NB,Moncton,46.1033,-64.815,POI4,45.22483,-63.232729,157.27705,157.27705
5498105,13:01.2,CA,AB,Calgary,51.0075,-114.004,POI1,53.546167,-113.485734,284.688,284.688
5498198,13:01.2,CA,AB,Calgary,51.0818,-113.959,POI1,53.546167,-113.485734,276.10925,276.10925
5498232,13:01.2,CA,AB,Calgary,51.04092,-113.92482,POI1,53.546167,-113.485734,280.36963,280.36963
5498247,13:01.3,CA,AB,Calgary,50.91558,-113.94646,POI1,53.546167,-113.485734,294.39584,294.39584
5498316,13:02.6,CA,AB,Calgary,51.0242,-114.1004,POI1,53.546167,-113.485734,283.74057,283.74057
5498318,13:01.1,CA,QC,Québec,46.8556,-71.2449,POI3,45.521629,-73.566024,232.56572,232.56572
5498385,13:01.1,CA,AB,Airdrie,51.30009,-114.04015,POI1,53.546167,-113.485734,252.76054,252.76054
5498427,13:01.2,CA,AB,Calgary,51.0508,-114.074,POI1,53.546167,-113.485734,280.54932,280.54932
5498482,13:01.2,CA,QC,Québec,46.8556,-71.2449,POI3,45.521629,-73.566024,232.56572,232.56572
5498564,13:01.3,CA,AB,Calgary,51.0955,-114.06435,POI1,53.546167,-113.485734,275.53073,275.53073
5498590,13:01.5,CA,BC,Kelowna,49.88615,-119.49565,POI1,53.546167,-113.485734,581.29895,581.29895
5498644,13:03.0,CA,ON,Toronto,43.6796,-79.4343,POI3,45.521629,-73.566024,508.71753,508.71753
5498699,13:03.0,CA,ON,Toronto,43.6447,-79.3841,POI3,45.521629,-73.566024,506.78162,506.78162
5498706,13:05.3,CA,SK,Saskatoon,52.09942,-106.66672,POI1,53.546167,-113.485734,486.82608,486.82608
5498801,13:05.8,CA,SK,Saskatoon,52.0994,-106.6667,POI1,53.546167,-113.485734,486.8282,486.8282
5498896,13:05.1,CA,ON,Waterloo,43.4664,-80.5226,POI3,45.521629,-73.566024,598.3284,598.3284
5498905,13:08.3,CA,QC,Laval,45.57311,-73.73099,POI3,45.521629,-73.566024,14.096085,14.096085
5498956,13:05.2,CA,SK,Saskatoon,52.1225,-106.72488,POI1,53.546167,-113.485734,482.17093,482.17093
5499126,13:08.0,CA,AB,Edmonton,53.59445,-113.54629,POI1,53.546167,-113.485734,6.70609,6.70609
5499185,13:09.2,CA,QC,Laval,35.70679,51.49475,POI4,45.22483,-63.232729,8907.749,8907.749
5499198,13:05.5,CA,SK,Saskatoon,52.1404,-106.608,POI1,53.546167,-113.485734,488.87845,488.87845
5499248,13:06.9,CA,MB,Cranberry Portage,54.58468,-101.37001,POI1,53.546167,-113.485734,800.5975,800.5975
5499404,13:09.1,CA,MB,Winnipeg,49.92437,-97.2059,POI1,53.546167,-113.485734,1191.4344,1191.4344
5499458,13:08.6,CA,AB,Innisfail,52.0269,-113.9507,POI1,53.546167,-113.485734,171.9521,171.9521
5499499,13:12.7,CA,BC,North Vancouver,49.34748,-123.08034,POI1,53.546167,-113.485734,813.2425,813.2425
5499518,13:12.7,CA,MB,Winnipeg,49.9392,-97.0962,POI1,53.546167,-113.485734,1197.797,1197.797
5499535,13:12.8,CA,ON,Milton,43.5152,-79.8802,POI3,45.521629,-73.566024,549.08496,549.08496
5499622,13:13.3,CA,AB,Calgary,51.091,-114.182,POI1,53.546167,-113.485734,277.28574,277.28574
5499751,13:12.6,CA,ON,London,42.97591,-81.23053,POI3,45.521629,-73.566024,673.98444,673.98444
5499894,13:13.0,CA,ON,Toronto,43.6796,-79.4343,POI3,45.521629,-73.566024,508.71753,508.71753
5499948,13:13.0,CA,ON,Windsor,42.2287,-83.0182,POI3,45.521629,-73.566024,842.49414,842.49414
5500032,13:13.7,CA,AB,Calgary,50.9722,-114.062,POI1,53.546167,-113.485734,289.09854,289.09854
5500121,13:14.1,CA,AB,Calgary,51.0823,-114.142,POI1,53.546167,-113.485734,277.7881,277.7881
5500174,13:15.2,CA,QC,Saint-Laurent,45.51351,-73.71862,POI3,45.521629,-73.566024,11.956994,11.956994
5500225,13:12.7,CA,AB,Lethbridge,49.70038,-112.81806,POI1,53.546167,-113.485734,430.3683,430.3683
5500298,13:12.8,CA,ON,Saint Catharines,43.1593,-79.2615,POI3,45.521629,-73.566024,524.40466,524.40466
5500300,13:13.1,CA,AB,Calgary,51.091,-114.182,POI1,53.546167,-113.485734,277.28574,277.28574
5500384,13:13.6,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,45.521629,-73.566024,499.06558,499.06558
5500472,13:12.8,CA,ON,Cambridge,43.3653,-80.3066,POI3,45.521629,-73.566024,587.4106,587.4106
5500561,13:12.8,CA,ON,London,43.0004,-81.2343,POI3,45.521629,-73.566024,673.00824,673.00824
5500649,13:12.9,CA,AB,Calgary,51.0433,-114.064,POI1,53.546167,-113.485734,281.2792,281.2792
5500718,13:12.9,CA,ON,Windsor,42.2287,-83.0182,POI3,45.521629,-73.566024,842.49414,842.49414
5500802,13:13.7,CA,ON,Richmond Hill,43.9394,-79.4349,POI3,45.521629,-73.566024,496.89566,496.89566
5500881,13:16.0,CA,AB,Edmonton,53.59445,-113.54629,POI1,53.546167,-113.485734,6.70609,6.70609
5500911,13:16.2,CA,AB,Calgary,50.90133,-114.08712,POI1,53.546167,-113.485734,297.14755,297.14755
5501008,13:16.6,CA,AB,Calgary,51.04542,-114.15792,POI1,53.546167,-113.485734,282.01544,282.01544
5501087,13:12.7,CA,BC,Victoria,48.4765,-123.3145,POI1,53.546167,-113.485734,889.63776,889.63776
5501103,13:12.8,CA,ON,Thornhill,43.8395,-79.3831,POI3,45.521629,-73.566024,497.48987,497.48987
5501175,13:15.8,CA,SK,Norquay,51.97019,-102.07701,POI1,53.546167,-113.485734,789.0029,789.0029
5501200,13:16.4,CA,SK,Asquith,52.0667,-107.4333,POI1,53.546167,-113.485734,439.93582,439.93582
5501209,13:16.5,CA,ON,Barrie,44.3303,-79.7268,POI3,45.521629,-73.566024,503.93292,503.93292
5501306,13:16.6,CA,AB,Red Deer,52.23919,-113.75632,POI1,53.546167,-113.485734,146.58133,146.58133
5501316,13:14.9,CA,ON,Etobicoke,43.6068,-79.5063,POI3,45.521629,-73.566024,517.4887,517.4887
5501394,13:16.4,CA,SK,Saskatoon,52.1149,-106.642,POI1,53.546167,-113.485734,487.75595,487.75595
5501444,13:16.5,CA,AB,Calgary,50.91558,-113.94646,POI1,53.546167,-113.485734,294.39584,294.39584
5501533,13:16.6,CA,ON,Barrie,44.389,-79.689,POI3,45.521629,-73.566024,499.13742,499.13742
5501561,13:16.9,CA,AB,Red Deer,52.23919,-113.75632,POI1,53.546167,-113.485734,146.58133,146.58133
5501643,13:17.2,CA,SK,Saskatoon,52.18591,-106.62222,POI1,53.546167,-113.485734,486.1467,486.1467
5501777,13:17.6,CA,ON,Windsor,42.2962,-83.018,POI3,45.521629,-73.566024,838.8768,838.8768
5501801,13:17.8,CA,AB,Red Deer,52.23919,-113.75632,POI1,53.546167,-113.485734,146.58133,146.58133
5501888,13:18.8,CA,ON,Toronto,43.6459,-79.3857,POI3,45.521629,-73.566024,506.83826,506.83826
5501954,13:19.3,CA,QC,Québec,46.8556,-71.2449,POI3,45.521629,-73.566024,232.56572,232.56572
5501988,13:20.4,CA,ON,Kitchener,43.4381,-80.5099,POI3,45.521629,-73.566024,598.7253,598.7253
5502100,13:20.4,CA,ON,Toronto,43.6682,-79.4209,POI3,45.521629,-73.566024,508.2972,508.2972
5502225,13:16.2,CA,AB,Calgary,51.0075,-114.004,POI1,53.546167,-113.485734,284.688,284.688
5502242,13:16.3,CA,AB,Calgary,51.06242,-114.03719,POI1,53.546167,-113.485734,278.91986,278.91986
5502335,13:16.4,CA,SK,Regina,50.44806,-104.57052,POI1,53.546167,-113.485734,701.9641,701.9641
5502467,13:17.4,CA,BC,Chilliwack,49.17631,-121.93993,POI1,53.546167,-113.485734,762.729,762.729
5502522,13:17.9,CA,ON,Toronto,35.77552,51.32807,POI4,45.22483,-63.232729,8892.151,8892.151
5502540,13:18.2,CA,ON,North York,43.7677,-79.4126,POI3,45.521629,-73.566024,502.95404,502.95404
5502577,13:19.4,CA,ON,Mississauga,43.5769,-79.6283,POI3,45.521629,-73.566024,527.7928,527.7928
5502589,13:20.2,CA,ON,Waterloo,43.499,-80.5063,POI3,45.521629,-73.566024,595.6167,595.6167
5502606,13:20.7,CA,SK,Saskatoon,52.0991,-106.6494,POI1,53.546167,-113.485734,487.94,487.94
5502699,13:18.3,CA,ON,Thornhill,43.8395,-79.3831,POI3,45.521629,-73.566024,497.48987,497.48987
5502727,13:18.5,CA,ON,Thornhill,43.8395,-79.3831,POI3,45.521629,-73.566024,497.48987,497.48987
5502766,13:18.6,CA,ON,Thornhill,43.8395,-79.3831,POI3,45.521629,-73.566024,497.48987,497.48987
5502791,13:19.4,CA,AB,Calgary,51.02092,-114.10621,POI1,53.546167,-113.485734,284.16043,284.16043
5502818,13:20.2,CA,ON,Toronto,43.64291,-79.40153,POI3,45.521629,-73.566024,508.1305,508.1305
5502853,13:19.4,CA,AB,Ponoka,52.67294,-113.59819,POI1,53.546167,-113.485734,97.4713,97.4713
5502933,13:20.0,CA,ON,Etobicoke,43.6068,-79.5063,POI3,45.521629,-73.566024,517.4887,517.4887
5503018,13:20.2,CA,ON,Kitchener,43.4453,-80.4905,POI3,45.521629,-73.566024,596.96375,596.96375
5503114,13:20.3,CA,ON,Kitchener,43.4453,-80.4905,POI3,45.521629,-73.566024,596.96375,596.96375
5503211,13:23.1,CA,ON,Toronto,43.6587,-79.3966,POI3,45.521629,-73.566024,506.99908,506.99908
5503230,13:22.0,CA,AB,Calgary,50.9819,-114.1004,POI1,53.546167,-113.485734,288.39835,288.39835
5503313,13:25.0,CA,QC,Montréal,45.54209,-73.54675,POI3,45.521629,-73.566024,2.727302,2.727302
5503376,13:25.1,CA,AB,Edmonton,53.59445,-113.54629,POI1,53.546167,-113.485734,6.70609,6.70609
5503391,13:22.3,CA,BC,Chilliwack,49.13174,-121.94131,POI1,53.546167,-113.485734,766.1786,766.1786
5503413,13:23.2,CA,AB,Calgary,51.0876,-114.0214,POI1,53.546167,-113.485734,275.99857,275.99857
5503499,13:23.1,CA,AB,Edmonton,53.5515,-113.492,POI1,53.546167,-113.485734,0.7244256,0.7244256
5503528,13:25.3,CA,SK,Macrorie,51.41185,-107.15685,POI1,53.546167,-113.485734,490.97635,490.97635
5503584,13:27.8,CA,AB,Red Deer,52.2895,-113.814,POI1,53.546167,-113.485734,141.57982,141.57982
5503607,13:27.8,CA,AB,Edmonton,53.44666,-113.3997,POI1,53.546167,-113.485734,12.459873,12.459873
5503663,13:27.8,CA,BC,Vancouver,49.2794,-123.1191,POI1,53.546167,-113.485734,820.187,820.187
5503670,13:28.5,CA,ON,Brampton,43.7033,-79.7603,POI3,45.521629,-73.566024,531.3962,531.3962
5503689,13:28.9,CA,ON,Markham,43.8412,-79.3262,POI3,45.521629,-73.566024,493.23773,493.23773
5503717,13:29.2,CA,ON,North York,43.7552,-79.4398,POI3,45.521629,-73.566024,505.52527,505.52527
5503788,13:28.0,CA,BC,Nanaimo,49.136,-123.947,POI1,53.546167,-113.485734,877.3402,877.3402
5503863,13:28.6,CA,ON,York,43.703,-79.512,POI3,45.521629,-73.566024,513.2519,513.2519
5503934,13:29.0,CA,AB,Okotoks,50.72939,-113.95359,POI1,53.546167,-113.485734,315.05322,315.05322
5503938,13:29.1,CA,AB,Calgary,51.0584,-114.10153,POI1,53.546167,-113.485734,279.98737,279.98737
5504031,13:30.8,CA,SK,Saskatoon,52.1225,-106.72488,POI1,53.546167,-113.485734,482.17093,482.17093
5504130,13:27.8,CA,AB,Strathmore,51.06231,-113.38197,POI1,53.546167,-113.485734,276.47696,276.47696
5504177,13:27.9,CA,ON,Markham,43.8747,-79.2599,POI3,45.521629,-73.566024,486.85098,486.85098
5504291,13:27.8,CA,BC,Port Coquitlam,49.28963,-122.79168,POI1,53.546167,-113.485734,801.0534,801.0534
5504345,13:31.8,CA,ON,Etobicoke,43.7309,-79.61166,POI3,45.521629,-73.566024,519.22705,519.22705
5504359,13:30.0,CA,ON,St Thomas,42.77464,-81.18487,POI3,45.521629,-73.566024,681.31256,681.31256
5504372,13:31.1,CA,ON,Toronto,43.64712,-79.42778,POI3,45.521629,-73.566024,509.824,509.824
5504459,13:31.8,CA,ON,Thornhill,43.8395,-79.3831,POI3,45.521629,-73.566024,497.48987,497.48987
5504470,13:33.2,CA,SK,Saskatoon,52.1365,-106.609,POI1,53.546167,-113.485734,488.97302,488.97302
5504561,13:29.7,CA,ON,Concord,43.81374,-79.50378,POI3,45.521629,-73.566024,507.52087,507.52087
5504627,13:31.5,CA,SK,North Battleford,52.7806,-108.312,POI1,53.546167,-113.485734,356.2828,356.2828
5504666,13:31.6,CA,ON,Toronto,43.6557,-79.3646,POI3,45.521629,-73.566024,504.82986,504.82986
5504815,13:32.5,CA,AB,Mackenzie,59.16395,-118.68264,POI1,53.546167,-113.485734,702.71436,702.71436
5504855,13:31.2,CA,ON,Garden River,46.51943,-84.06678,POI3,45.521629,-73.566024,820.02344,820.02344
5504943,13:31.6,CA,ON,Toronto,43.7033,-79.4152,POI3,45.521629,-73.566024,506.18933,506.18933
5504970,13:31.7,CA,ON,Toronto,43.7033,-79.4152,POI3,45.521629,-73.566024,506.18933,506.18933
5505048,13:32.4,CA,AB,Calgary,50.9316,-114.096,POI1,53.546167,-113.485734,293.89627,293.89627
5505116,13:33.9,CA,QC,Verdun,45.46202,-73.57117,POI3,45.521629,-73.566024,6.637228,6.637228
5505174,13:35.4,CA,AB,Calgary,51.0419,-114.2,POI1,53.546167,-113.485734,282.88208,282.88208
5505238,13:31.4,CA,SK,Saskatoon,52.1218,-106.645,POI1,53.546167,-113.485734,487.28094,487.28094
5505282,13:31.9,CA,AB,Edmonton,53.587,-113.441,POI1,53.546167,-113.485734,5.425651,5.425651
5505353,13:32.0,CA,SK,Prince Albert,53.2,-105.75,POI1,53.546167,-113.485734,516.05084,516.05084
5505497,13:35.3,CA,ON,Toronto,43.6682,-79.4209,POI3,45.521629,-73.566024,508.2972,508.2972
5505560,13:32.8,CA,AB,Jasper,52.88718,-118.0781,POI1,53.546167,-113.485734,315.35587,315.35587
5505564,13:34.7,CA,AB,Red Deer,52.2611,-113.77742,POI1,53.546167,-113.485734,144.34811,144.34811
5505657,13:35.4,CA,ON,Toronto,43.7537,-79.2659,POI3,45.521629,-73.566024,492.92117,492.92117
5505744,13:35.3,CA,ON,Toronto,43.6796,-79.4343,POI3,45.521629,-73.566024,508.71753,508.71753
5505819,13:35.4,CA,ON,Windsor,42.2908,-82.987,POI3,45.521629,-73.566024,836.91766,836.91766
5505960,13:35.4,CA,ON,Toronto,43.6715,-79.3801,POI3,45.521629,-73.566024,505.17862,505.17862
5506053,13:37.5,CA,AB,Calgary,50.99703,-114.12648,POI1,53.546167,-113.485734,286.9978,286.9978
5506069,13:35.4,CA,ON,Stratford,43.3716,-80.9773,POI3,45.521629,-73.566024,636.1817,636.1817
5506151,13:35.4,CA,ON,Guelph,43.5776,-80.2201,POI3,45.521629,-73.566024,570.9473,570.9473
5506228,13:39.4,CA,AB,Calgary,51.133,-113.856,POI1,53.546167,-113.485734,269.70438,269.70438
5506243,13:36.5,CA,AB,Calgary,51.1387,-114.2015,POI1,53.546167,-113.485734,272.28934,272.28934
5506263,13:38.6,CA,ON,Scarborough,43.836,-79.22759,POI3,45.521629,-73.566024,486.25656,486.25656
5506324,13:39.2,CA,AB,Calgary,51.1387,-114.2015,POI1,53.546167,-113.485734,272.28934,272.28934
5506338,13:40.1,CA,BC,Richmond,49.18114,-123.11834,POI1,53.546167,-113.485734,827.06635,827.06635
5506465,13:40.5,CA,AB,Calgary,51.1325,-114.02762,POI1,53.546167,-113.485734,271.1031,271.1031
5506535,13:42.9,CA,ON,Wasaga Beach,44.45953,-80.09518,POI3,45.521629,-73.566024,528.07874,528.07874
5506744,13:43.0,CA,ON,Brantford,43.1207,-80.2893,POI3,45.521629,-73.566024,598.7509,598.7509
5506816,13:43.0,CA,ON,Toronto,43.6459,-79.3857,POI3,45.521629,-73.566024,506.83826,506.83826
5506877,13:43.0,CA,ON,Toronto,43.6735,-79.403,POI3,45.521629,-73.566024,506.74142,506.74142
5506879,13:43.1,CA,ON,Kitchener,43.4381,-80.5099,POI3,45.521629,-73.566024,598.7253,598.7253
5506925,13:43.2,CA,ON,Markham,43.8341,-79.3302,POI3,45.521629,-73.566024,493.8554,493.8554
5506939,13:43.8,CA,BC,Mill Bay,48.65475,-123.56221,POI1,53.546167,-113.485734,889.8433,889.8433
5506954,13:44.6,CA,SK,Saskatoon,52.1225,-106.72488,POI1,53.546167,-113.485734,482.17093,482.17093
5507077,13:42.1,CA,ON,Etobicoke,43.59571,-79.54024,POI3,45.521629,-73.566024,520.4913,520.4913
5507089,13:42.9,CA,AB,Edmonton,53.50272,-113.62121,POI1,53.546167,-113.485734,10.203433,10.203433
5507177,13:43.0,CA,SK,Saskatoon,52.1463,-106.7021,POI1,53.546167,-113.485734,482.6423,482.6423
5507205,13:43.0,CA,AB,Spruce Grove,53.5334,-113.9187,POI1,53.546167,-113.485734,28.739414,28.739414
5507280,13:44.4,CA,QC,Montréal,45.51531,-73.55418,POI3,45.521629,-73.566024,1.1617234,1.1617234
5507335,13:42.9,CA,AB,Calgary,51.0484,-114.068,POI1,53.546167,-113.485734,280.75558,280.75558
5507400,13:43.0,CA,ON,Toronto,43.7797,-79.4156,POI3,45.521629,-73.566024,502.61505,502.61505
5507436,13:43.0,CA,ON,London,42.9611,-81.2431,POI3,45.521629,-73.566024,675.6536,675.6536
5507528,13:43.1,CA,AB,Edmonton,53.4579,-113.412,POI1,53.546167,-113.485734,10.974705,10.974705
5507624,13:44.0,CA,ON,Toronto,43.6735,-79.403,POI3,45.521629,-73.566024,506.74142,506.74142
5507634,13:45.6,CA,BC,Squamish,49.82888,-123.1352,POI1,53.546167,-113.485734,784.09424,784.09424
5507639,13:46.3,CA,BC,Vancouver,49.28333,-123.10672,POI1,53.546167,-113.485734,819.212,819.212
5507676,13:46.5,CA,QC,Montréal,45.4978,-73.5798,POI3,45.521629,-73.566024,2.8588283,2.8588283
5507758,13:46.5,CA,ON,Thornhill,43.8137,-79.4538,POI3,45.521629,-73.566024,503.8519,503.8519
5507833,13:46.5,CA,ON,Mississauga,43.6609,-79.6791,POI3,45.521629,-73.566024,527.4343,527.4343
5507844,13:46.4,CA,MB,Winnipeg,49.81847,-97.11126,POI1,53.546167,-113.485734,1202.7411,1202.7411
5507922,13:50.5,CA,ON,Guelph,43.5776,-80.2201,POI3,45.521629,-73.566024,570.9473,570.9473
5507997,13:46.6,CA,AB,Calgary,51.0081,-114.073,POI1,53.546167,-113.485734,285.2447,285.2447
5508033,13:46.8,CA,ON,Sarnia,42.9864,-82.3638,POI3,45.521629,-73.566024,756.4714,756.4714
5508075,13:48.3,CA,MB,Winnipeg,49.86654,-97.12965,POI1,53.546167,-113.485734,1199.1846,1199.1846
5508150,13:48.5,CA,QC,Laterrière,48.33734,-70.98801,POI3,45.521629,-73.566024,369.44583,369.44583
5508182,13:50.5,CA,ON,Toronto,43.6459,-79.3857,POI3,45.521629,-73.566024,506.83826,506.83826
5508244,13:50.6,CA,ON,Toronto,43.7028,-79.3877,POI3,45.521629,-73.566024,504.21436,504.21436
5508314,13:50.6,CA,ON,Guelph,43.5776,-80.2201,POI3,45.521629,-73.566024,570.9473,570.9473
5508393,13:48.3,CA,SK,Morse,50.3975,-106.99333,POI1,53.546167,-113.485734,566.8989,566.8989
5508442,13:50.4,CA,ON,Toronto,43.6796,-79.4343,POI3,45.521629,-73.566024,508.71753,508.71753
5508458,13:50.6,CA,ON,London,42.97591,-81.23053,POI3,45.521629,-73.566024,673.98444,673.98444
5508491,13:50.8,CA,AB,Sherwood Park,53.56998,-113.23221,POI1,53.546167,-113.485734,17.008364,17.008364
5508558,13:52.5,CA,AB,Edmonton,53.5388,-113.494,POI1,53.546167,-113.485734,0.9861782,0.9861782
5508615,13:56.4,CA,ON,Guelph,43.5215,-80.2338,POI3,45.521629,-73.566024,574.56665,574.56665
5508661,13:58.1,CA,AB,Red Deer,52.2424,-113.7784,POI1,53.546167,-113.485734,146.41927,146.41927
5508684,13:58.1,CA,BC,Kelowna,49.8625,-119.5833,POI1,53.546167,-113.485734,587.5363,587.5363
5508728,13:58.1,CA,SK,Weyburn,49.6711,-103.864,POI1,53.546167,-113.485734,792.80914,792.80914
5508826,13:58.1,CA,MB,Winnipeg,49.92437,-97.2059,POI1,53.546167,-113.485734,1191.4344,1191.4344
5508923,13:58.0,CA,AB,Edmonton,53.6288,-113.4019,POI1,53.546167,-113.485734,10.742572,10.742572
5508970,13:58.1,CA,AB,Calgary,51.16041,-114.057,POI1,53.546167,-113.485734,268.30862,268.30862
5508991,13:58.1,CA,NT,Yellowknife,62.44,-114.4061,POI1,53.546167,-113.485734,992.0329,992.0329
5508996,13:58.8,CA,ON,Etobicoke,43.637,-79.5282,POI3,45.521629,-73.566024,517.5977,517.5977
5509092,13:58.2,CA,SK,Weyburn,49.6711,-103.864,POI1,53.546167,-113.485734,792.80914,792.80914
5509102,13:58.3,CA,ON,Kitchener,43.4182,-80.4451,POI3,45.521629,-73.566024,594.92847,594.92847
5509105,13:58.4,CA,ON,Thornhill,43.8395,-79.3831,POI3,45.521629,-73.566024,497.48987,497.48987
5509117,13:58.5,CA,ON,Toronto,43.6459,-79.3857,POI3,45.521629,-73.566024,506.83826,506.83826
5509131,13:58.6,CA,BC,Victoria,48.4585,-123.286,POI1,53.546167,-113.485734,889.4666,889.4666
